CLTS_NAME	BIPA_GRAPHEME	EURASIAN_URL	EURASIAN_GRAPHEME
from non-syllabic front rounded close front to front rounded close-mid front diphthong	y̯ø	http://eurasianphonology.info/search_exact?dialects=True&query=y̯ø	y̯ø
from front rounded close front to front rounded close-mid front diphthong	yø	http://eurasianphonology.info/search_exact?dialects=True&query=yø	yø
from front unrounded close front to front nasalized unrounded close-mid front diphthong	iẽ	http://eurasianphonology.info/search_exact?dialects=True&query=iẽ	iẽ
long front nasalized unrounded mid front vowel	ẽ̞ː	http://eurasianphonology.info/search_exact?dialects=True&query=ẽ̞ː	ẽ̞ː
from front unrounded close front to long front nasalized unrounded close-mid front diphthong	iẽː	http://eurasianphonology.info/search_exact?dialects=True&query=iẽː	iẽː
pre-aspirated long voiceless bilabial stop consonant	ʰpː	http://eurasianphonology.info/search_exact?dialects=True&query=ʰpː	ʰpː
long voiced bilabial nasal consonant	mː	http://eurasianphonology.info/search_exact?dialects=True&query=mː	mː
long voiceless labio-dental fricative consonant	fː	http://eurasianphonology.info/search_exact?dialects=True&query=fː	fː
long voiced labio-dental fricative consonant	vː	http://eurasianphonology.info/search_exact?dialects=True&query=vː	vː
pre-aspirated long voiceless alveolar stop consonant	ʰtː	http://eurasianphonology.info/search_exact?dialects=True&query=ʰtː	ʰtː
from pre-aspirated voiceless alveolar stop to long voiceless alveolar sibilant fricative cluster	ʰtsː	http://eurasianphonology.info/search_exact?dialects=True&query=ʰtsː	ʰtsː
long voiced alveolar nasal consonant	nː	http://eurasianphonology.info/search_exact?dialects=True&query=nː	nː
long voiced alveolar lateral approximant consonant	lː	http://eurasianphonology.info/search_exact?dialects=True&query=lː	lː
from pre-aspirated voiceless alveolar stop to long voiceless post-alveolar sibilant fricative cluster	ʰtʃː	http://eurasianphonology.info/search_exact?dialects=True&query=ʰtʃː	ʰtʃː
long voiced palatal nasal consonant	ɲː	http://eurasianphonology.info/search_exact?dialects=True&query=ɲː	ɲː
long voiced palatal approximant consonant	jː	http://eurasianphonology.info/search_exact?dialects=True&query=jː	jː
pre-aspirated long voiceless velar stop consonant	ʰkː	http://eurasianphonology.info/search_exact?dialects=True&query=ʰkː	ʰkː
long voiced velar nasal consonant	ŋː	http://eurasianphonology.info/search_exact?dialects=True&query=ŋː	ŋː
long voiced dental fricative consonant	ðː	http://eurasianphonology.info/search_exact?dialects=True&query=ðː	ðː
from near-back rounded near-close near-back to front unrounded open front diphthong	ʊa	http://eurasianphonology.info/search_exact?dialects=True&query=ʊa	ʊa
palatalized voiced bilabial fricative consonant	βʲ	http://eurasianphonology.info/search_exact?dialects=True&query=βʲ	βʲ
palatalized devoiced voiced bilabial nasal consonant	m̥ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=m̥ʲ	m̥ʲ
palatalized devoiced voiced alveolar nasal consonant	n̥ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=n̥ʲ	n̥ʲ
long voiced bilabial fricative consonant	βː	http://eurasianphonology.info/search_exact?dialects=True&query=βː	βː
long devoiced voiced alveolar stop consonant	d̥ː	http://eurasianphonology.info/search_exact?dialects=True&query=d̥ː	d̥ː
long devoiced voiced bilabial stop consonant	b̥ː	http://eurasianphonology.info/search_exact?dialects=True&query=b̥ː	b̥ː
long devoiced voiced bilabial nasal consonant	m̥ː	http://eurasianphonology.info/search_exact?dialects=True&query=m̥ː	m̥ː
long voiced alveolar sibilant fricative consonant	zː	http://eurasianphonology.info/search_exact?dialects=True&query=zː	zː
long devoiced voiced alveolar nasal consonant	n̥ː	http://eurasianphonology.info/search_exact?dialects=True&query=n̥ː	n̥ː
long devoiced voiced alveolar lateral approximant consonant	l̥ː	http://eurasianphonology.info/search_exact?dialects=True&query=l̥ː	l̥ː
long voiceless retroflex sibilant fricative consonant	ʂː	http://eurasianphonology.info/search_exact?dialects=True&query=ʂː	ʂː
long voiceless alveolo-palatal sibilant affricate consonant	tɕː	http://eurasianphonology.info/search_exact?dialects=True&query=tɕː	tɕː
long devoiced voiced alveolar trill consonant	r̥ː	http://eurasianphonology.info/search_exact?dialects=True&query=r̥ː	r̥ː
long voiced palatal fricative consonant	ʝː	http://eurasianphonology.info/search_exact?dialects=True&query=ʝː	ʝː
palatalized long voiced bilabial fricative consonant	βʲː	http://eurasianphonology.info/search_exact?dialects=True&query=βʲː	βʲː
palatalized long voiceless labio-dental fricative consonant	fʲː	http://eurasianphonology.info/search_exact?dialects=True&query=fʲː	fʲː
palatalized long voiced bilabial stop consonant	bʲː	http://eurasianphonology.info/search_exact?dialects=True&query=bʲː	bʲː
palatalized long voiceless bilabial stop consonant	pʲː	http://eurasianphonology.info/search_exact?dialects=True&query=pʲː	pʲː
palatalized long voiced bilabial nasal consonant	mʲː	http://eurasianphonology.info/search_exact?dialects=True&query=mʲː	mʲː
palatalized long devoiced voiced bilabial nasal consonant	m̥ʲː	http://eurasianphonology.info/search_exact?dialects=True&query=m̥ʲː	m̥ʲː
palatalized long voiced alveolar sibilant fricative consonant	zʲː	http://eurasianphonology.info/search_exact?dialects=True&query=zʲː	zʲː
palatalized long voiceless alveolar sibilant fricative consonant	sʲː	http://eurasianphonology.info/search_exact?dialects=True&query=sʲː	sʲː
palatalized long voiced alveolar nasal consonant	nʲː	http://eurasianphonology.info/search_exact?dialects=True&query=nʲː	nʲː
palatalized long voiced alveolar lateral approximant consonant	lʲː	http://eurasianphonology.info/search_exact?dialects=True&query=lʲː	lʲː
palatalized long devoiced voiced alveolar nasal consonant	n̥ʲː	http://eurasianphonology.info/search_exact?dialects=True&query=n̥ʲː	n̥ʲː
palatalized long devoiced voiced alveolar lateral approximant consonant	l̥ʲː	http://eurasianphonology.info/search_exact?dialects=True&query=l̥ʲː	l̥ʲː
palatalized long voiceless alveolar sibilant affricate consonant	tsʲː	http://eurasianphonology.info/search_exact?dialects=True&query=tsʲː	tsʲː
palatalized long voiced alveolar trill consonant	rʲː	http://eurasianphonology.info/search_exact?dialects=True&query=rʲː	rʲː
palatalized long devoiced voiced alveolar trill consonant	r̥ʲː	http://eurasianphonology.info/search_exact?dialects=True&query=r̥ʲː	r̥ʲː
palatalized long voiceless velar fricative consonant	xʲː	http://eurasianphonology.info/search_exact?dialects=True&query=xʲː	xʲː
palatalized long voiced velar stop consonant	gʲː	http://eurasianphonology.info/search_exact?dialects=True&query=gʲː	gʲː
palatalized long voiceless velar stop consonant	kʲː	http://eurasianphonology.info/search_exact?dialects=True&query=kʲː	kʲː
palatalized long voiced velar nasal consonant	ŋʲː	http://eurasianphonology.info/search_exact?dialects=True&query=ŋʲː	ŋʲː
from devoiced voiced alveolar stop to devoiced voiced alveolar sibilant fricative cluster	d̥z̥	http://eurasianphonology.info/search_exact?dialects=True&query=d̥z̥	d̥z̥
from devoiced voiced alveolar stop to devoiced voiced alveolo-palatal sibilant fricative cluster	d̥ʑ̥	http://eurasianphonology.info/search_exact?dialects=True&query=d̥ʑ̥	d̥ʑ̥
from devoiced voiced alveolar stop to palatalized devoiced voiced alveolar sibilant fricative cluster	d̥z̥ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=d̥z̥ʲ	d̥z̥ʲ
from pre-aspirated voiceless alveolar stop to voiceless alveolo-palatal sibilant fricative cluster	ʰtɕ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰtɕ	ʰtɕ
pre-aspirated palatalized voiceless bilabial stop consonant	ʰpʲ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰpʲ	ʰpʲ
pre-aspirated palatalized voiceless alveolar stop consonant	ʰtʲ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰtʲ	ʰtʲ
pre-aspirated palatalized voiceless velar stop consonant	ʰkʲ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰkʲ	ʰkʲ
from pre-aspirated voiceless alveolar stop to palatalized voiceless alveolar sibilant fricative cluster	ʰtsʲ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰtsʲ	ʰtsʲ
from back rounded close back to front unrounded mid front diphthong	ue̞	http://eurasianphonology.info/search_exact?dialects=True&query=ue̞	ue̞
devoiced voiced apical alveolar stop consonant	d̺̥	http://eurasianphonology.info/search_exact?dialects=True&query=d̺̥	d̺̥
from voiceless apical alveolar stop to aspirated voiceless apical alveolar sibilant fricative cluster	t̺s̺ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=t̺s̺ʰ	t̺s̺ʰ
from devoiced voiced apical alveolar stop to devoiced voiced apical alveolar sibilant fricative cluster	d̺̥z̺̥	http://eurasianphonology.info/search_exact?dialects=True&query=d̺̥z̺̥	d̺̥z̺̥
from voiceless apical alveolar stop to voiceless apical alveolar ejective sibilant fricative cluster	t̺s̺’	http://eurasianphonology.info/search_exact?dialects=True&query=t̺s̺ʼ	t̺s̺ʼ
from devoiced voiced alveolar stop to devoiced voiced post-alveolar sibilant fricative cluster	d̥ʒ̥	http://eurasianphonology.info/search_exact?dialects=True&query=d̥ʒ̥	d̥ʒ̥
ultra-short central unrounded close central vowel	ɨ̆	http://eurasianphonology.info/search_exact?dialects=True&query=ɨ̆	ɨ̆
from voiceless apical alveolar stop to long voiceless apical alveolar sibilant fricative cluster	t̺s̺ː	http://eurasianphonology.info/search_exact?dialects=True&query=t̺s̺ː	t̺s̺ː
raised back more-rounded unrounded open back vowel	ɑ̝̹	http://eurasianphonology.info/search_exact?dialects=True&query=ɑ̝̹	ɑ̝̹
ultra-short back rounded close back vowel	ŭ	http://eurasianphonology.info/search_exact?dialects=True&query=ŭ	ŭ
lowered front rounded open-mid front vowel	œ̞	http://eurasianphonology.info/search_exact?dialects=True&query=œ̞	œ̞
long lowered front rounded open-mid front vowel	œ̞ː	http://eurasianphonology.info/search_exact?dialects=True&query=œ̞ː	œ̞ː
long near-back unrounded near-close near-back vowel	ɯ̽ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɯ̽ː	ɯ̽ː
long back creaky unrounded open back vowel	ɑ̰ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɑ̰ː	ɑ̰ː
long front creaky unrounded open-mid front vowel	ɛ̰ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɛ̰ː	ɛ̰ː
long front creaky unrounded close front vowel	ḭː	http://eurasianphonology.info/search_exact?dialects=True&query=ḭː	ḭː
long back creaky rounded open-mid back vowel	ɔ̰ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɔ̰ː	ɔ̰ː
long front creaky rounded open-mid front vowel	œ̰ː	http://eurasianphonology.info/search_exact?dialects=True&query=œ̰ː	œ̰ː
long back creaky rounded close back vowel	ṵː	http://eurasianphonology.info/search_exact?dialects=True&query=ṵː	ṵː
long front creaky rounded close front vowel	y̰ː	http://eurasianphonology.info/search_exact?dialects=True&query=y̰ː	y̰ː
front rounded open front vowel	ɶ	http://eurasianphonology.info/search_exact?dialects=True&query=ɶ	ɶ
long front rounded open front vowel	ɶː	http://eurasianphonology.info/search_exact?dialects=True&query=ɶː	ɶː
long central rounded open-mid central vowel	ɞː	http://eurasianphonology.info/search_exact?dialects=True&query=ɞː	ɞː
raised front unrounded open-mid front vowel	ɛ̝	http://eurasianphonology.info/search_exact?dialects=True&query=ɛ̝	ɛ̝
long back advanced unrounded open back vowel	ɑ̟ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɑ̟ː	ɑ̟ː
from central unrounded close central to front unrounded close front diphthong	ɨi	http://eurasianphonology.info/search_exact?dialects=True&query=ɨi	ɨi
from front unrounded close-mid front to near-front unrounded near-close near-front diphthong	eɪ	http://eurasianphonology.info/search_exact?dialects=True&query=eɪ	eɪ
from front rounded close-mid front to central unrounded mid central diphthong	øə	http://eurasianphonology.info/search_exact?dialects=True&query=øə	øə
from back rounded open-mid back to near-front rounded near-close near-front diphthong	ɔʏ	http://eurasianphonology.info/search_exact?dialects=True&query=ɔʏ	ɔʏ
pre-aspirated aspirated voiceless bilabial stop consonant	ʰpʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰpʰ	ʰpʰ
pre-aspirated aspirated voiceless alveolar stop consonant	ʰtʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰtʰ	ʰtʰ
pre-aspirated aspirated voiceless velar stop consonant	ʰkʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰkʰ	ʰkʰ
pre-aspirated aspirated voiceless uvular stop consonant	ʰqʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰqʰ	ʰqʰ
pre-aspirated aspirated voiceless alveolar sibilant fricative consonant	ʰsʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰsʰ	ʰsʰ
from devoiced voiced retroflex stop to devoiced voiced retroflex sibilant fricative cluster	ɖ̥ʐ̥	http://eurasianphonology.info/search_exact?dialects=True&query=ɖ̥ʐ̥	ɖ̥ʐ̥
pre-aspirated aspirated voiceless retroflex sibilant affricate consonant	ʰʈʂʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰʈʂʰ	ʰʈʂʰ
from devoiced voiced alveolar stop to devoiced voiced post-alveolar sibilant fricative cluster	d̥ʒ̊	http://eurasianphonology.info/search_exact?dialects=True&query=d̥ʒ̊	d̥ʒ̊
from pre-aspirated voiceless alveolar stop to aspirated voiceless post-alveolar sibilant fricative cluster	ʰtʃʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰtʃʰ	ʰtʃʰ
from pre-aspirated voiceless alveolar stop to aspirated voiceless alveolar sibilant fricative cluster	ʰtsʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰtsʰ	ʰtsʰ
from pre-aspirated voiceless alveolar stop to aspirated voiceless alveolo-palatal sibilant fricative cluster	ʰtɕʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ʰtɕʰ	ʰtɕʰ
from back rounded close back to back rounded close-mid back diphthong	uo	http://eurasianphonology.info/search_exact?dialects=True&query=uo	uo
from front rounded close front to back rounded close-mid back diphthong	yo	http://eurasianphonology.info/search_exact?dialects=True&query=yo	yo
from front rounded close-mid front to front rounded close front diphthong	øy	http://eurasianphonology.info/search_exact?dialects=True&query=øy	øy
syllabic voiced labio-dental fricative consonant	v̩	http://eurasianphonology.info/search_exact?dialects=True&query=v̩	v̩
syllabic voiced alveolar lateral approximant consonant	l̩	http://eurasianphonology.info/search_exact?dialects=True&query=l̩	l̩
syllabic voiced post-alveolar sibilant fricative consonant	ʒ̍	http://eurasianphonology.info/search_exact?dialects=True&query=ʒ̩	ʒ̩
back unrounded close with-frication back vowel	ɿ	http://eurasianphonology.info/search_exact?dialects=True&query=ɿ	ɿ
back more-rounded unrounded close with-frication back vowel	ɿ̹	http://eurasianphonology.info/search_exact?dialects=True&query=ɿ̹	ɿ̹
velarized back unrounded close with-frication back vowel	ɿˠ	http://eurasianphonology.info/search_exact?dialects=True&query=ɿˠ	ɿˠ
central more-rounded unrounded close with-frication central vowel	ʅ̹	http://eurasianphonology.info/search_exact?dialects=True&query=ʅ̹	ʅ̹
from central rounded close-mid central to front rounded close front diphthong	ɵy	http://eurasianphonology.info/search_exact?dialects=True&query=ɵy	ɵy
from back unrounded close back to back unrounded open back diphthong	ɯɑ	http://eurasianphonology.info/search_exact?dialects=True&query=ɯɑ	ɯɑ
from front rounded close front to front rounded open-mid front diphthong	yœ	http://eurasianphonology.info/search_exact?dialects=True&query=yœ	yœ
voiceless apical post-alveolar sibilant affricate consonant	tʃ̺	http://eurasianphonology.info/search_exact?dialects=True&query=tʃ̺	tʃ̺
aspirated voiceless apical post-alveolar sibilant affricate consonant	tʃ̺ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=tʃ̺ʰ	tʃ̺ʰ
voiced apical alveolar approximant consonant	ɹ̺	http://eurasianphonology.info/search_exact?dialects=True&query=ɹ̺	ɹ̺
from front rounded close front to front unrounded close-mid front diphthong	ye	http://eurasianphonology.info/search_exact?dialects=True&query=ye	ye
pharyngealized voiced dental fricative consonant	ðˤ	http://eurasianphonology.info/search_exact?dialects=True&query=ðˤ	ðˤ
from central unrounded close central to central unrounded mid central diphthong	ɨə	http://eurasianphonology.info/search_exact?dialects=True&query=ɨə	ɨə
from back rounded close-mid back to front unrounded open front diphthong	oa	http://eurasianphonology.info/search_exact?dialects=True&query=oa	oa
from front unrounded close-mid front to front unrounded open front diphthong	ea	http://eurasianphonology.info/search_exact?dialects=True&query=ea	ea
from central unrounded mid central to central unrounded close central diphthong	əɨ	http://eurasianphonology.info/search_exact?dialects=True&query=əɨ	əɨ
from front unrounded open front to central unrounded mid central diphthong	aə	http://eurasianphonology.info/search_exact?dialects=True&query=aə	aə
from front unrounded open front to front unrounded open-mid front diphthong	aɛ	http://eurasianphonology.info/search_exact?dialects=True&query=aɛ	aɛ
syllabic voiced alveolar nasal consonant	n̩	http://eurasianphonology.info/search_exact?dialects=True&query=n̩	n̩
syllabic voiced labio-dental approximant consonant	ʋ̩	http://eurasianphonology.info/search_exact?dialects=True&query=ʋ̩	ʋ̩
syllabic voiceless alveolar sibilant fricative consonant	s̩	http://eurasianphonology.info/search_exact?dialects=True&query=s̩	s̩
syllabic voiceless labio-dental fricative consonant	f̩	http://eurasianphonology.info/search_exact?dialects=True&query=f̩	f̩
lowered back unrounded close back vowel	ɯ̞	http://eurasianphonology.info/search_exact?dialects=True&query=ɯ̞	ɯ̞
long central unrounded nearly-open central vowel	ɐː	http://eurasianphonology.info/search_exact?dialects=True&query=ɐː	ɐː
syllabic voiced alveolar trill consonant	r̩	http://eurasianphonology.info/search_exact?dialects=True&query=r̩	r̩
central nasalized rounded close central vowel	ʉ̃	http://eurasianphonology.info/search_exact?dialects=True&query=ʉ̃	ʉ̃
aspirated velarized voiceless bilabial stop consonant	pʰˠ	http://eurasianphonology.info/search_exact?dialects=True&query=pˠʰ	pˠʰ
velarized voiced labio-dental fricative consonant	vˠ	http://eurasianphonology.info/search_exact?dialects=True&query=vˠ	vˠ
aspirated velarized voiceless dental stop consonant	t̪ʰˠ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪ˠʰ	t̪ˠʰ
raised back rounded open-mid back vowel	ɔ̝	http://eurasianphonology.info/search_exact?dialects=True&query=ɔ̝	ɔ̝
from central unrounded nearly-open central to near-front unrounded near-close near-front diphthong	ɐɪ	http://eurasianphonology.info/search_exact?dialects=True&query=ɐɪ	ɐɪ
from back rounded open-mid back to near-back rounded near-close near-back diphthong	ɔʊ	http://eurasianphonology.info/search_exact?dialects=True&query=ɔʊ	ɔʊ
from long front unrounded close front to central unrounded mid central diphthong	iːə	http://eurasianphonology.info/search_exact?dialects=True&query=iːə	iːə
from long back rounded close back to central unrounded mid central diphthong	uːə	http://eurasianphonology.info/search_exact?dialects=True&query=uːə	uːə
from long back rounded close back to front unrounded close-mid front diphthong	uːe	http://eurasianphonology.info/search_exact?dialects=True&query=uːe	uːe
from front rounded open-mid front to front rounded close front diphthong	œy	http://eurasianphonology.info/search_exact?dialects=True&query=œy	œy
from back unrounded open-mid back to back rounded close back diphthong	ʌu	http://eurasianphonology.info/search_exact?dialects=True&query=ʌu	ʌu
from central unrounded mid central to near-back rounded near-close near-back diphthong	əʊ	http://eurasianphonology.info/search_exact?dialects=True&query=əʊ	əʊ
from front unrounded open front to near-back rounded near-close near-back diphthong	aʊ	http://eurasianphonology.info/search_exact?dialects=True&query=aʊ	aʊ
from front unrounded close-mid front to central unrounded mid central diphthong	eə	http://eurasianphonology.info/search_exact?dialects=True&query=eə	eə
from near-back rounded near-close near-back to central unrounded mid central diphthong	ʊə	http://eurasianphonology.info/search_exact?dialects=True&query=ʊə	ʊə
long voiced retroflex stop consonant	ɖː	http://eurasianphonology.info/search_exact?dialects=True&query=ɖː	ɖː
long voiced alveolar sibilant affricate consonant	dzː	http://eurasianphonology.info/search_exact?dialects=True&query=dzː	dzː
voiceless retroflex sibilant affricate consonant	ʈʂ	http://eurasianphonology.info/search_exact?dialects=True&query=tʂ	tʂ
front less-rounded rounded mid front vowel	ø̞̜	http://eurasianphonology.info/search_exact?dialects=True&query=ø̞̜	ø̞̜
long front less-rounded rounded mid front vowel	ø̞̜ː	http://eurasianphonology.info/search_exact?dialects=True&query=ø̞̜ː	ø̞̜ː
palatalized voiced dental sibilant fricative consonant	z̪ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=z̪ʲ	z̪ʲ
from non-syllabic front unrounded close front to front unrounded close-mid front diphthong	i̯e	http://eurasianphonology.info/search_exact?dialects=True&query=i̯e	i̯e
devoiced voiced retroflex lateral approximant consonant	ɭ̥	http://eurasianphonology.info/search_exact?dialects=True&query=ɭ̥	ɭ̥
long central more-rounded unrounded close central vowel	ɨ̹ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɨ̹ː	ɨ̹ː
central more-rounded unrounded open-mid central vowel	ɜ̹	http://eurasianphonology.info/search_exact?dialects=True&query=ɜ̹	ɜ̹
long central more-rounded unrounded open-mid central vowel	ɜ̹ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɜ̹ː	ɜ̹ː
pharyngealized voiceless velar stop consonant	kˤ	http://eurasianphonology.info/search_exact?dialects=True&query=kˤ	kˤ
long front rounded mid front vowel	ø̞ː	http://eurasianphonology.info/search_exact?dialects=True&query=ø̞ː	ø̞ː
aspirated voiceless retroflex sibilant affricate consonant	ʈʂʰ	http://eurasianphonology.info/search_exact?dialects=True&query=tʂʰ	tʂʰ
back creaky unrounded close with-frication back vowel	ɿ̰	http://eurasianphonology.info/search_exact?dialects=True&query=ɿ̰	ɿ̰
from front unrounded open-mid front to central rounded close central diphthong	ɛʉ	http://eurasianphonology.info/search_exact?dialects=True&query=ɛʉ	ɛʉ
voiceless dental sibilant affricate consonant	ts̪	http://eurasianphonology.info/search_exact?dialects=True&query=ts̪	ts̪
from central unrounded open-mid central to front unrounded close front diphthong	ɜi	http://eurasianphonology.info/search_exact?dialects=True&query=ɜi	ɜi
from long front unrounded nearly-open front to front unrounded close front diphthong	æːi	http://eurasianphonology.info/search_exact?dialects=True&query=æːi	æːi
from long front unrounded nearly-open front to near-back rounded near-close near-back diphthong	æːʊ	http://eurasianphonology.info/search_exact?dialects=True&query=æːʊ	æːʊ
from back unrounded open back to near-back rounded near-close near-back diphthong	ɑʊ	http://eurasianphonology.info/search_exact?dialects=True&query=ɑʊ	ɑʊ
from back unrounded close back to central unrounded mid central diphthong	ɯə	http://eurasianphonology.info/search_exact?dialects=True&query=ɯə	ɯə
from front unrounded close-mid front to near-front nasalized unrounded near-close near-front diphthong	eɪ̃	http://eurasianphonology.info/search_exact?dialects=True&query=eɪ̃	eɪ̃
from front unrounded open front to near-front nasalized unrounded near-close near-front diphthong	aɪ̃	http://eurasianphonology.info/search_exact?dialects=True&query=aɪ̃	aɪ̃
from front unrounded open front to near-back nasalized rounded near-close near-back diphthong	aʊ̃	http://eurasianphonology.info/search_exact?dialects=True&query=aʊ̃	aʊ̃
from back rounded close-mid back to near-back rounded near-close near-back diphthong	oʊ	http://eurasianphonology.info/search_exact?dialects=True&query=oʊ	oʊ
from back rounded close-mid back to near-back nasalized rounded near-close near-back diphthong	oʊ̃	http://eurasianphonology.info/search_exact?dialects=True&query=oʊ̃	oʊ̃
breathy voiced alveolar stop consonant	dʱ	http://eurasianphonology.info/search_exact?dialects=True&query=dʱ	dʱ
front nasalized unrounded mid front vowel	ẽ̞	http://eurasianphonology.info/search_exact?dialects=True&query=ẽ̞	ẽ̞
from back unrounded open back to non-syllabic front unrounded close front diphthong	ɑi̯	http://eurasianphonology.info/search_exact?dialects=True&query=ɑi̯	ɑi̯
from back rounded open-mid back to non-syllabic front unrounded close front diphthong	ɔi̯	http://eurasianphonology.info/search_exact?dialects=True&query=ɔi̯	ɔi̯
breathy voiced apical alveolar stop consonant	d̺ʱ	http://eurasianphonology.info/search_exact?dialects=True&query=d̺ʱ	d̺ʱ
breathy voiced alveolar sibilant affricate consonant	dzʱ	http://eurasianphonology.info/search_exact?dialects=True&query=dzʱ	dzʱ
breathy voiced dental nasal consonant	n̪ʱ	http://eurasianphonology.info/search_exact?dialects=True&query=n̪ʱ	n̪ʱ
breathy voiced velar nasal consonant	ŋʱ	http://eurasianphonology.info/search_exact?dialects=True&query=ŋʱ	ŋʱ
from back nasalized rounded close back to front nasalized unrounded close front diphthong	ũĩ	http://eurasianphonology.info/search_exact?dialects=True&query=ũĩ	ũĩ
palatalized voiced dental sibilant affricate consonant	dz̪ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=d̪z̪ʲ	d̪z̪ʲ
palatalized long voiced post-alveolar sibilant fricative consonant	ʒʲː	http://eurasianphonology.info/search_exact?dialects=True&query=ʒːʲ	ʒːʲ
palatalized long voiceless post-alveolar sibilant affricate consonant	tʃʲː	http://eurasianphonology.info/search_exact?dialects=True&query=tʃːʲ	tʃːʲ
palatalized long voiceless post-alveolar sibilant fricative consonant	ʃʲː	http://eurasianphonology.info/search_exact?dialects=True&query=ʃːʲ	ʃːʲ
pre-labialized voiced alveolar trill consonant	ʷr	http://eurasianphonology.info/search_exact?dialects=True&query=ʷr	ʷr
mid-long back unrounded close-mid back vowel	ɤˑ	http://eurasianphonology.info/search_exact?dialects=True&query=ɤˑ	ɤˑ
mid-long front unrounded open-mid front vowel	ɛˑ	http://eurasianphonology.info/search_exact?dialects=True&query=ɛˑ	ɛˑ
from central unrounded close central to front unrounded open front diphthong	ɨa	http://eurasianphonology.info/search_exact?dialects=True&query=ɨa	ɨa
from front nasalized unrounded close front to front nasalized unrounded open front diphthong	ĩã	http://eurasianphonology.info/search_exact?dialects=True&query=ĩã	ĩã
from front nasalized unrounded close front to back nasalized rounded close-mid back diphthong	ĩõ	http://eurasianphonology.info/search_exact?dialects=True&query=ĩõ	ĩõ
aspirated voiced palatal stop consonant	ɟʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ɟʰ	ɟʰ
from front unrounded close-mid front to back rounded close-mid back diphthong	eo	http://eurasianphonology.info/search_exact?dialects=True&query=eo	eo
from front unrounded open-mid front to back rounded close-mid back diphthong	ɛo	http://eurasianphonology.info/search_exact?dialects=True&query=ɛo	ɛo
from back rounded close-mid back to front unrounded close-mid front diphthong	oe	http://eurasianphonology.info/search_exact?dialects=True&query=oe	oe
aspirated voiced bilabial nasal consonant	mʰ	http://eurasianphonology.info/search_exact?dialects=True&query=mʰ	mʰ
from front nasalized unrounded open front to back nasalized rounded close-mid back diphthong	ãõ	http://eurasianphonology.info/search_exact?dialects=True&query=ãõ	ãõ
aspirated voiced alveolar nasal consonant	nʰ	http://eurasianphonology.info/search_exact?dialects=True&query=nʰ	nʰ
aspirated voiced alveolar trill consonant	rʰ	http://eurasianphonology.info/search_exact?dialects=True&query=rʰ	rʰ
aspirated voiced retroflex tap consonant	ɽʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ɽʰ	ɽʰ
aspirated voiced alveolar lateral approximant consonant	lʰ	http://eurasianphonology.info/search_exact?dialects=True&query=lʰ	lʰ
from central nasalized unrounded mid central to front nasalized unrounded close front diphthong	ə̃ĩ	http://eurasianphonology.info/search_exact?dialects=True&query=ə̃ĩ	ə̃ĩ
from central nasalized unrounded mid central to back nasalized rounded close back diphthong	ə̃ũ	http://eurasianphonology.info/search_exact?dialects=True&query=ə̃ũ	ə̃ũ
aspirated voiced velar nasal consonant	ŋʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ŋʰ	ŋʰ
from front nasalized unrounded open front to front nasalized unrounded close front diphthong	ãĩ	http://eurasianphonology.info/search_exact?dialects=True&query=ãĩ	ãĩ
from central unrounded mid central to front nasalized unrounded close front diphthong	əĩ	http://eurasianphonology.info/search_exact?dialects=True&query=əĩ	əĩ
from central unrounded mid central to back nasalized rounded close back diphthong	əũ	http://eurasianphonology.info/search_exact?dialects=True&query=əũ	əũ
rhotacized front unrounded close front vowel	i˞	http://eurasianphonology.info/search_exact?dialects=True&query=i˞	i˞
